"eventid","iyear","imonth","iday","extended","country","country_txt","provstate","city","multiple","success","attacktype1","attacktype1_txt","targtype1","targtype1_txt","target1","gname","weaptype1","weaptype1_txt","weapsubtype1_txt","weapdetail","property","propextent_txt","ishostkid"
199101100007,1991,1,10,0,61,El Salvador,Morazan,Jocoro,1,1,3,Bombing/Explosion,21,Utilities,Utility pole,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101100022,1991,1,10,0,61,El Salvador,Cuscatlan,Suchitoto,0,1,2,Armed Assault,4,Military,Hughes 500 military helicopter*,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101100023,1991,1,10,0,61,El Salvador,San Vicente,San Lorenzo,0,1,2,Armed Assault,3,Police,Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101100024,1991,1,10,0,61,El Salvador,Cuscatlan,San Jose Guayabal,0,1,2,Armed Assault,4,Military,unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101110001,1991,1,11,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,1,Business,Democracy Tower Building,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,,0
199101110005,1991,1,11,0,61,El Salvador,Chalatenango,Las Canas,0,1,2,Armed Assault,4,Military,Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101110006,1991,1,11,0,61,El Salvador,Chalatenango,Unknown,0,1,2,Armed Assault,4,Military,Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101110007,1991,1,11,0,83,Guatemala,Solola,Unknown,0,1,2,Armed Assault,4,Military,Unit,Guatemalan National Revolutionary Unity (URNG),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101110008,1991,1,11,0,83,Guatemala,Totonicapan,Unknown,0,1,2,Armed Assault,4,Military,Unit,Guatemalan National Revolutionary Unity (URNG),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101110009,1991,1,11,0,83,Guatemala,Huehuetenango,Huehuetenango,0,1,2,Armed Assault,4,Military,Unit,Guatemalan National Revolutionary Unity (URNG),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101110010,1991,1,11,0,83,Guatemala,Quiche,Unknown,0,1,2,Armed Assault,4,Military,Unit,Guatemalan National Revolutionary Unity (URNG),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101180007,1991,1,18,0,61,El Salvador,San Salvador,San Salvador,1,1,3,Bombing/Explosion,21,Utilities,Utility Pole,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101180008,1991,1,18,0,61,El Salvador,San Salvador,San Salvador,1,1,3,Bombing/Explosion,21,Utilities,Utility Pole,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101180009,1991,1,18,0,61,El Salvador,San Salvador,San Salvador,1,1,3,Bombing/Explosion,21,Utilities,Utility Pole,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101180011,1991,1,18,0,83,Guatemala,Guatemala,Guatemala City,0,1,3,Bombing/Explosion,16,Telecommunication,Mobile transmission unit,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101200007,1991,1,20,0,61,El Salvador,Ahuachapan,El Refugio,0,1,2,Armed Assault,4,Military,Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101210001,1991,1,21,0,61,El Salvador,Cabanas,Unknown,1,1,3,Bombing/Explosion,21,Utilities,Utility Pole,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101210002,1991,1,21,0,61,El Salvador,Cabanas,Unknown,1,1,3,Bombing/Explosion,21,Utilities,Utility Pole,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101210003,1991,1,21,0,61,El Salvador,Cabanas,Unknown,1,1,3,Bombing/Explosion,21,Utilities,Utility Pole,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101210004,1991,1,21,0,61,El Salvador,Cabanas,Unknown,1,1,3,Bombing/Explosion,21,Utilities,Utility Pole,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101210005,1991,1,21,0,61,El Salvador,Cabanas,Unknown,1,1,3,Bombing/Explosion,21,Utilities,Utility Pole,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101210006,1991,1,21,0,61,El Salvador,Cabanas,Unknown,1,1,3,Bombing/Explosion,21,Utilities,Utility Pole,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101210007,1991,1,21,0,61,El Salvador,Cabanas,Unknown,1,1,3,Bombing/Explosion,21,Utilities,Utility Pole,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101210008,1991,1,21,0,61,El Salvador,Cabanas,Unknown,1,1,3,Bombing/Explosion,21,Utilities,Utility Pole,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101210009,1991,1,21,0,61,El Salvador,Cabanas,Unknown,1,1,3,Bombing/Explosion,21,Utilities,Utility Pole,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101210010,1991,1,21,0,61,El Salvador,Cabanas,Unknown,1,1,3,Bombing/Explosion,21,Utilities,Utility Pole,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101210011,1991,1,21,0,61,El Salvador,Cabanas,Unknown,1,1,3,Bombing/Explosion,21,Utilities,Utility Pole,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101210012,1991,1,21,0,61,El Salvador,Cabanas,Unknown,1,1,3,Bombing/Explosion,21,Utilities,Utility Pole,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101210017,1991,1,21,0,61,El Salvador,Cuscatlan,San Jose Guayabal,0,1,2,Armed Assault,4,Military,Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101210018,1991,1,21,0,61,El Salvador,Chalatenango,Azacualpa,0,1,2,Armed Assault,3,Police,Vehicle,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101220012,1991,1,22,0,61,El Salvador,Morazan,Gualococti,0,1,2,Armed Assault,4,Military,"3rd Company, Cacaguatique Battalion",Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101220013,1991,1,22,0,61,El Salvador,Morazan,Delicias,0,1,2,Armed Assault,4,Military,Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101220014,1991,1,22,0,61,El Salvador,Morazan,Osicala,0,1,2,Armed Assault,4,Military,unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101230002,1991,1,23,0,83,Guatemala,Alta Verapaz,Raxrruja,0,1,3,Bombing/Explosion,21,Utilities,Oil Pipeline,Guatemalan National Revolutionary Unity (URNG),6,Explosives,Unknown Explosive Type,Explosive,1,,0
199101230003,1991,1,23,0,83,Guatemala,Alta Verapaz,Fray Bartolome de las Casas district.,1,1,3,Bombing/Explosion,21,Utilities,High tension line tower,Guatemalan National Revolutionary Unity (URNG),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101230004,1991,1,23,0,83,Guatemala,Alta Verapaz,Fray Bartolome de las Casas district.,1,1,3,Bombing/Explosion,21,Utilities,High tension line tower,Guatemalan National Revolutionary Unity (URNG),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101230005,1991,1,23,0,83,Guatemala,Alta Verapaz,Fray Bartolome de las Casas district.,1,1,3,Bombing/Explosion,21,Utilities,High tension line tower,Guatemalan National Revolutionary Unity (URNG),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199101230011,1991,1,23,0,61,El Salvador,La Union,La Gallinera,0,1,2,Armed Assault,4,Military,Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101240006,1991,1,24,0,83,Guatemala,Guatemala,Guatemala City,0,1,7,Facility/Infrastructure Attack,7,Government (Diplomatic),Guatemala Headquarters,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101280016,1991,1,28,0,83,Guatemala,Jutiapa,Jutiapa,0,1,2,Armed Assault,4,Military,Unit,Guatemalan National Revolutionary Unity (URNG),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199101280017,1991,1,28,0,83,Guatemala,San Marcos,Unknown,0,1,2,Armed Assault,4,Military,Unit,Guatemalan National Revolutionary Unity (URNG),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199102010003,1991,2,1,0,83,Guatemala,San Marcos,Railway Bridge near Teclan Uman,0,1,3,Bombing/Explosion,19,Transportation,Railway Bridge,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,,0
199102090006,1991,2,9,0,61,El Salvador,San Salvador,San Salvador,0,1,7,Facility/Infrastructure Attack,10,Journalists & Media,Facility offices,Other,8,Incendiary,,Incendiary,1,,0
199102180009,1991,2,18,0,83,Guatemala,Quiche,Playa Grande,0,1,2,Armed Assault,4,Military,Civil Defense Unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199102190007,1991,2,19,1,61,El Salvador,Cabanas,Cinquera,0,1,6,Hostage Taking (Kidnapping),22,Violent Political Party,Candidate,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Handgun,Pistol,0,,1
199102200013,1991,2,20,0,61,El Salvador,San Miguel,San Miguel,0,1,2,Armed Assault,14,Private Citizens & Property,City of San Miguel,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199102200014,1991,2,20,0,83,Guatemala,Peten,Cuatros Pueblos,0,1,1,Assassination,2,Government (General),Helicopter Carrying Defense Minister*,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199102210002,1991,2,21,0,83,Guatemala,Guatemala,Guatemala City,0,1,3,Bombing/Explosion,7,Government (Diplomatic),U.K. Embassy,Other,6,Explosives,Dynamite/TNT,Dynamite,1,,0
199102220003,1991,2,22,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,4,Military,"Warehouse, Armed Forces Telecommunications Instruction Center",Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,,0
199102240007,1991,2,24,0,61,El Salvador,La Paz,Comalapa,0,1,3,Bombing/Explosion,4,Military,Air Force Installations at Comalpa Airport,Farabundo Marti National Liberation Front (FMLN),6,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",Mortar,1,,0
199102250001,1991,2,25,0,83,Guatemala,Escuintla,La Democracia,0,1,2,Armed Assault,14,Private Citizens & Property,town of La Democracia,Guatemalan National Revolutionary Unity (URNG),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199102250004,1991,2,25,0,83,Guatemala,Guatemala,Guatemala City,0,0,1,Assassination,7,Government (Diplomatic),"Residence, Ambassador Sumio Ono",Unknown,13,Unknown,,,1,,0
199102260007,1991,2,26,0,61,El Salvador,,RASA Oil Refinery,0,1,7,Facility/Infrastructure Attack,21,Utilities,La Raza Oil Refinery *,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199102260008,1991,2,26,0,61,El Salvador,San Salvador,San Salvador,0,1,5,Hostage Taking (Barricade Incident),2,Government (General),Escalon Lomas Verdes area of capital*,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm; Grenades,1,,1
199103010003,1991,3,1,0,61,El Salvador,Cabanas,Caserio El Dique,0,1,2,Armed Assault,21,Utilities,Cerron Grande Hydro Facility*,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199103020001,1991,3,2,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,1,Business,Branch,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,,0
199103070005,1991,3,7,0,61,El Salvador,Morazan,Sociedad,0,1,2,Armed Assault,14,Private Citizens & Property,Town of Sociedad,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199103070006,1991,3,7,0,61,El Salvador,San Miguel,San Rafael Oriente,0,1,2,Armed Assault,14,Private Citizens & Property,Town of San Rafael Oriente,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199103070007,1991,3,7,0,61,El Salvador,San Miguel,San Jorge,0,1,2,Armed Assault,14,Private Citizens & Property,Town of San Jorge,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199103080002,1991,3,8,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,4,Military,Public Security Academy,Farabundo Marti National Liberation Front (FMLN),6,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",Mortar; Rocket propelled grenades,1,,0
199103150002,1991,3,15,0,61,El Salvador,San Miguel,San Miguel,0,1,3,Bombing/Explosion,1,Business,Restaurant*,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,,0
199103150003,1991,3,15,0,61,El Salvador,San Miguel,San Miguel,1,1,3,Bombing/Explosion,1,Business,Bank,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,,0
199103150004,1991,3,15,0,61,El Salvador,San Miguel,San Miguel,1,1,3,Bombing/Explosion,1,Business,Bank,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,,0
199103150013,1991,3,15,0,61,El Salvador,Usulutan,San Agustin,0,1,2,Armed Assault,4,Military,Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199103150014,1991,3,15,0,61,El Salvador,Chalatenango,La Laguna,0,1,2,Armed Assault,4,Military,unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199103150015,1991,3,15,0,61,El Salvador,Cuscatl�n,Unknown,0,1,2,Armed Assault,4,Military,"5th military detachment",Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199103150016,1991,3,15,0,61,El Salvador,Cuscatlan,San Jose Guayabal,0,1,2,Armed Assault,4,Military,unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199103150017,1991,3,15,0,61,El Salvador,Chalatenango,Dulce Nombre de Maria,0,1,2,Armed Assault,4,Military,unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199103150018,1991,3,15,0,61,El Salvador,Cuscatlan,San Jose Guayabal,0,1,2,Armed Assault,4,Military,unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199103150019,1991,3,15,0,61,El Salvador,La Paz,El Rosario,0,1,2,Armed Assault,4,Military,unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199103150020,1991,3,15,0,61,El Salvador,San Salvador,San Salvador,0,1,2,Armed Assault,3,Police,Vehicle,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199103200006,1991,3,20,0,83,Guatemala,Guatemala,Guatemala City,0,0,1,Assassination,2,Government (General),"Secretaries of Press, Propaganda and Organization",Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,0,,0
199103210006,1991,3,21,0,61,El Salvador,La Libertad,La Libertad,0,1,3,Bombing/Explosion,2,Government (General),Headquarters Bldg,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,,0
199103220009,1991,3,22,0,83,Guatemala,Guatemala,Guatemala City,0,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Union leader Aura Violeta Flores,Unknown,5,Firearms,Handgun,Pistol,0,,1
199103250006,1991,3,25,0,83,Guatemala,Solola,San Pablo La Laguna,0,1,1,Assassination,4,Military,Military Commissioner Teodoro Quinonez,Unknown,5,Firearms,Handgun,Pistol,0,,0
199103250013,1991,3,25,0,83,Guatemala,Quiche,Nebaj,0,1,3,Bombing/Explosion,14,Private Citizens & Property,"Residence, Catarina Lopez and Husband",Unknown,6,Explosives,Grenade,Grenade,1,,0
199103280020,1991,3,28,0,83,Guatemala,Guatemala,Guatemala City,0,1,2,Armed Assault,7,Government (Diplomatic),Canadian Embassy,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199104020011,1991,4,2,0,61,El Salvador,Chalatenango,Unknown,0,1,2,Armed Assault,4,Military,unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199104080010,1991,4,8,0,61,El Salvador,Usulutan,Jucuaran,0,1,2,Armed Assault,4,Military,unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199104080016,1991,4,8,0,61,El Salvador,La Libertad,Quezaltepeque,0,1,2,Armed Assault,14,Private Citizens & Property,city of Quezaltepeque,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
199104180002,1991,4,18,0,61,El Salvador,Unknown,Unknown,1,1,3,Bombing/Explosion,21,Utilities,high tension line tower,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
199104180003,1991,4,18,0,61,El Salvador,Unknown,Unknown,1,1,3,Bombing/Explosion,21,Utilities,high tension line tower,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
